ENSG	ENTREZID	GENETYPE	SYMBOL	GENENAME	log2FoldChange	V	classification	specific.factor
12224	ENSG00000225975	101927621	ncRNA	ZNF567-DT	ZNF567 divergent transcript	0.00325183935554046	0.0391610896894055	basal	NA
12225	ENSG00000226007	ENSG00000226007	ENSG00000226007	ENSG00000226007	ENSG00000226007	0.0460370361376982	0.0144952020474572	basal	NA
12226	ENSG00000226026	101928118	ncRNA	RWDD3-DT	RWDD3 divergent transcript	-0.0290622557576451	0.0746134271780135	basal	NA
12227	ENSG00000226029	107984921	ncRNA	LINC01772	long intergenic non-protein coding RNA 1772	-0.0328971350824647	0.0112767544882141	basal	NA
12228	ENSG00000226053	729987	ncRNA	LINC01776	long intergenic non-protein coding RNA 1776	0.0207705506563637	0.024021582858388	basal	NA
12229	ENSG00000226067	ENSG00000226067	ENSG00000226067	ENSG00000226067	ENSG00000226067	-0.0423587647375271	0.0125878913223967	basal	NA
12230	ENSG00000226085	ENSG00000226085	ENSG00000226085	ENSG00000226085	ENSG00000226085	0.109290685774608	0.0254802270637038	basal	NA
12231	ENSG00000226124	348751	protein-coding	FTCDNL1	formiminotransferase cyclodeaminase N-terminal like	0.0646654261214481	0.0344659007148631	basal	NA
12232	ENSG00000226137	440465	ncRNA	BAIAP2-DT	BAIAP2 divergent transcript	-0.0595228764476388	0.0191639145332557	basal	NA
12233	ENSG00000226149	ENSG00000226149	ENSG00000226149	ENSG00000226149	ENSG00000226149	0.0862020428170226	0.0302055459836068	basal	NA
12234	ENSG00000226200	ENSG00000226200	ENSG00000226200	ENSG00000226200	ENSG00000226200	-0.0152549841381764	0.0656509951417746	basal	NA
12235	ENSG00000226210	100288778	pseudo	WASH8P	WAS protein family homolog 8, pseudogene	0.0314792002952931	0.00780639370828698	basal	NA
12236	ENSG00000226232	109729168	pseudo	NPIPB14P	nuclear pore complex interacting protein family member B14, pseudogene	-0.10431957391191	0.0249311201058645	basal	NA
12237	ENSG00000226237	100506834	ncRNA	GAS1RR	GAS1 adjacent regulatory RNA	0.145261040081358	0.0184882795627501	basal	NA
12238	ENSG00000226239	ENSG00000226239	ENSG00000226239	ENSG00000226239	ENSG00000226239	0.0378036024756336	0.0799075303932207	basal	NA
12239	ENSG00000226259	ENSG00000226259	ENSG00000226259	ENSG00000226259	ENSG00000226259	0.250206629747561	0.0701220132274861	basal	NA
12240	ENSG00000226266	29994	protein-coding	BAZ2B	bromodomain adjacent to zinc finger domain 2B	0.19051503960366	0.0679693537530881	basal	NA
12241	ENSG00000226278	ENSG00000226278	ENSG00000226278	ENSG00000226278	ENSG00000226278	0.00111966027044844	0.0387499169196955	basal	NA
12242	ENSG00000226314	651302	pseudo	ZKSCAN8P1	ZKSCAN8 pseudogene 1	0.0912909656961088	0.0172683439340115	basal	NA
12243	ENSG00000226328	100506714	ncRNA	NUP50-DT	NUP50 divergent transcript	0.0214175729121884	0.109729242405184	basal	NA
12244	ENSG00000226380	ENSG00000226380	ENSG00000226380	ENSG00000226380	ENSG00000226380	0.186859993189347	0.0338388475813785	basal	NA
12245	ENSG00000226419	100506392	ncRNA	SLC16A1-AS1	SLC16A1 antisense RNA 1	-0.0542703343905189	0.0551577548883447	basal	NA
12246	ENSG00000226445	ENSG00000226445	ENSG00000226445	ENSG00000226445	ENSG00000226445	0.460042777940733	0.307334093249906	basal	NA
12247	ENSG00000226471	ENSG00000226471	ENSG00000226471	ENSG00000226471	ENSG00000226471	-0.035700099571657	0.00287921244011629	basal	NA
12248	ENSG00000226476	105378763	ncRNA	LINC01748	long intergenic non-protein coding RNA 1748	-0.107219455088397	0.00832834711922088	basal	NA
12249	ENSG00000226479	79134	protein-coding	TMEM185B	transmembrane protein 185B	0.130085417735062	0.061021231922604	basal	NA
12250	ENSG00000226564	ENSG00000226564	ENSG00000226564	ENSG00000226564	ENSG00000226564	-0.190657864404797	0.0663967688375336	basal	NA
12251	ENSG00000226581	ENSG00000226581	ENSG00000226581	ENSG00000226581	ENSG00000226581	-0.121770335015761	0.0571713884296126	basal	NA
12252	ENSG00000226608	ENSG00000226608	ENSG00000226608	ENSG00000226608	ENSG00000226608	0.0506322975067922	0.0153518905760584	basal	NA
12253	ENSG00000226620	144920	ncRNA	LINC00343	long intergenic non-protein coding RNA 343	-0.0268968814603537	0.00873051934196925	basal	NA
12254	ENSG00000226648	101927117	ncRNA	PLCG1-AS1	PLCG1 antisense RNA 1	-0.0656778053820456	0.0229498910317894	basal	NA
12255	ENSG00000226674	401014	ncRNA	TEX41	testis expressed 41	0.706506285348379	0.413257010026013	basal	NA
12256	ENSG00000226686	101927667	ncRNA	LINC01535	long intergenic non-protein coding RNA 1535	0.0418623984294776	0.0817863802524147	basal	NA
12257	ENSG00000226688	728558	ncRNA	ENTPD1-AS1	ENTPD1 antisense RNA 1	0.0772879485686847	0.0725640709984646	basal	NA
12258	ENSG00000226696	104355426	ncRNA	LENG8-AS1	LENG8 antisense RNA 1	-0.0937261931472735	0.0183810372467613	basal	NA
12259	ENSG00000226711	440078	ncRNA	FAM66C	family with sequence similarity 66 member C	-0.075049847136215	0.0440653955839761	basal	NA
12260	ENSG00000226715	105378872	ncRNA	LINC01709	long intergenic non-protein coding RNA 1709	0.0280433683445107	0.0113966463827673	basal	NA
12261	ENSG00000226742	440498	protein-coding	HSBP1L1	heat shock factor binding protein 1 like 1	0.190586375876817	0.0561088640430603	basal	NA
12262	ENSG00000226752	253039	pseudo	CUTALP	cutA divalent cation tolerance like, pseudogene	0.160875789600597	0.0563726295252955	basal	NA
12263	ENSG00000226754	100507564	ncRNA	MAGOH-DT	MAGOH divergent transcript	-0.0566562187541336	0.0209085333734055	basal	NA
12264	ENSG00000226758	104472714	ncRNA	DISC1-IT1	DISC1 intronic transcript 1	-0.00537094758891883	0.0148358894732602	basal	NA
12265	ENSG00000226784	441531	protein-coding	PGAM4	phosphoglycerate mutase family member 4	-0.0188486440662655	0.00612871247546219	basal	NA
12266	ENSG00000226803	ENSG00000226803	ENSG00000226803	ENSG00000226803	ENSG00000226803	0.0160232120189393	0.00257285897862336	basal	NA
12267	ENSG00000226824	100996437	ncRNA	LOC100996437	uncharacterized LOC100996437	-0.0387203575277388	0.0321422091218821	basal	NA
12268	ENSG00000226833	112267877	ncRNA	PPP1CB-DT	PPP1CB divergent transcript	0.0579531309722029	0.0391974660438014	basal	NA
12269	ENSG00000226891	101927084	ncRNA	LINC01359	long intergenic non-protein coding RNA 1359	-0.0344099630369105	0.00867567040315786	basal	NA
12270	ENSG00000226937	ENSG00000226937	ENSG00000226937	ENSG00000226937	ENSG00000226937	0.0561779242392526	0.0195457455119211	basal	NA
12271	ENSG00000226950	57291	ncRNA	DANCR	differentiation antagonizing non-protein coding RNA	-0.0904825217792276	0.0314357299594359	basal	NA
12272	ENSG00000226964	ENSG00000226964	ENSG00000226964	ENSG00000226964	ENSG00000226964	-0.192427716799716	0.0656739466501785	basal	NA
12273	ENSG00000227014	ENSG00000227014	ENSG00000227014	ENSG00000227014	ENSG00000227014	-0.184173037889381	0.0343759346811472	basal	NA
12274	ENSG00000227036	100499467	ncRNA	LINC00673	long intergenic non-protein coding RNA 673	-0.856954787421192	0.407970394699503	basal	NA
12275	ENSG00000227051	56967	protein-coding	C14orf132	chromosome 14 open reading frame 132	-0.420134127345258	0.179790036989691	basal	NA
12276	ENSG00000227057	9277	protein-coding	WDR46	WD repeat domain 46	0.236883020396264	0.0628952916544141	basal	NA
12277	ENSG00000227060	100506757	ncRNA	LINC00629	long intergenic non-protein coding RNA 629	-0.0201314458738365	0.0482646032603457	basal	NA
12278	ENSG00000227082	107985194	protein-coding	LINC02798	long intergenic non-protein coding RNA 2798	-0.0143185043493332	0.0640524729711712	basal	NA
12279	ENSG00000227097	ENSG00000227097	ENSG00000227097	ENSG00000227097	ENSG00000227097	-0.0315929319859393	0.0323701097113649	basal	NA
12280	ENSG00000227110	101927394	ncRNA	LOC101927394	uncharacterized LOC101927394	0.0283547209934442	0.0795853298582806	basal	NA
12281	ENSG00000227115	100287225	ncRNA	LINC01630	long intergenic non-protein coding RNA 1630	0.00611304199432337	0.0097450223553702	basal	NA
12282	ENSG00000227124	100131827	protein-coding	ZNF717	zinc finger protein 717	0.0547590147525311	0.0278586356654274	basal	NA
12283	ENSG00000227232	ENSG00000227232	ENSG00000227232	ENSG00000227232	ENSG00000227232	0.0731628064219713	0.0207807307470208	basal	NA
12284	ENSG00000227252	105373951	ncRNA	LOC105373951	uncharacterized LOC105373951	0.0531824848683625	0.0370062028671913	basal	NA
12285	ENSG00000227262	ENSG00000227262	ENSG00000227262	ENSG00000227262	ENSG00000227262	-0.102972768815718	0.0194980285580732	basal	NA
12286	ENSG00000227268	100144748	protein-coding	KLLN	killin, p53 regulated DNA replication inhibitor	-0.0234026865343875	0.00549141627076885	basal	NA
12287	ENSG00000227345	8505	protein-coding	PARG	poly(ADP-ribose) glycohydrolase	0.0958273488947018	0.0152378169628178	basal	NA
12288	ENSG00000227354	100505538	ncRNA	RBM26-AS1	RBM26 antisense RNA 1	-0.0453163218105485	0.0344375659270987	basal	NA
12289	ENSG00000227372	57212	ncRNA	TP73-AS1	TP73 antisense RNA 1	0.048071038770106	0.0243489629584459	basal	NA
12290	ENSG00000227373	102724601	ncRNA	RABGAP1L-DT	RABGAP1L divergent transcript	-0.054696797936872	0.0642246887709366	basal	NA
12291	ENSG00000227376	ENSG00000227376	ENSG00000227376	ENSG00000227376	ENSG00000227376	-0.0684927136659742	0.0208882198232101	basal	NA
12292	ENSG00000227398	ENSG00000227398	ENSG00000227398	ENSG00000227398	ENSG00000227398	0.0123545435195066	0.0120383337710329	basal	NA
12293	ENSG00000227449	ENSG00000227449	ENSG00000227449	ENSG00000227449	ENSG00000227449	-0.11668773093793	0.0708819383943217	basal	NA
12294	ENSG00000227456	114036	ncRNA	LINC00310	long intergenic non-protein coding RNA 310	0.158886490347801	0.0500039613891825	basal	NA
12295	ENSG00000227467	101928555	ncRNA	LINC01537	long intergenic non-protein coding RNA 1537	-0.0641647337737033	0.0208070660427474	basal	NA
12296	ENSG00000227471	441282	protein-coding	AKR1B15	aldo-keto reductase family 1 member B15	0.446620313097087	0.185806742033726	basal	NA
12297	ENSG00000227486	ENSG00000227486	ENSG00000227486	ENSG00000227486	ENSG00000227486	0.0545760509109018	0.011593654468481	basal	NA
12298	ENSG00000227496	102723834	ncRNA	LOC102723834	uncharacterized LOC102723834	1.09325990765164	0.534080848440848	similar	NA
12299	ENSG00000227500	113178	protein-coding	SCAMP4	secretory carrier membrane protein 4	-0.169134397997475	0.0275892363309728	basal	NA
12300	ENSG00000227502	285758	ncRNA	MROCKI	MARCKS cis regulating lncRNA promoter of cytokines and inflammation	-0.0235719145673403	0.0209496600199009	basal	NA
12301	ENSG00000227518	ENSG00000227518	ENSG00000227518	ENSG00000227518	ENSG00000227518	-0.053767722321123	0.00963706976581979	basal	NA
12302	ENSG00000227533	440584	ncRNA	SLC2A1-DT	SLC2A1 divergent transcript	-0.0840465669579874	0.0223263305685289	basal	NA
12303	ENSG00000227540	414245	ncRNA	DNAJC9-AS1	DNAJC9 and MRPS16 antisense RNA 1	0.288605464202596	0.0556021980501038	basal	NA
12304	ENSG00000227617	100861402	ncRNA	CERS6-AS1	CERS6 antisense RNA 1	0.0309422280214023	0.00159652354012903	basal	NA
12305	ENSG00000227627	ENSG00000227627	ENSG00000227627	ENSG00000227627	ENSG00000227627	0.19151145394191	0.0664648428597661	basal	NA
12306	ENSG00000227671	ENSG00000227671	ENSG00000227671	ENSG00000227671	ENSG00000227671	0.0333662535146198	0.0076121973002299	basal	NA
12307	ENSG00000227706	ENSG00000227706	ENSG00000227706	ENSG00000227706	ENSG00000227706	-0.118716668405218	0.0422735854202951	basal	NA
12308	ENSG00000227733	101927468	ncRNA	LOC101927468	uncharacterized LOC101927468	0.0779483631487959	0.0241615015073189	basal	NA
12309	ENSG00000227741	729867	ncRNA	LOC729867	uncharacterized LOC729867	0.02946251550679	0.039244027515906	basal	NA
12310	ENSG00000227811	100506343	ncRNA	INKA2-AS1	INKA2 antisense RNA 1	-0.0743556868474208	0.0226585107318799	basal	NA
12311	ENSG00000227906	100131208	ncRNA	SNAP25-AS1	SNAP25 antisense RNA 1	0.0243920518239084	0.0477744737309881	basal	NA
12312	ENSG00000227946	ENSG00000227946	ENSG00000227946	ENSG00000227946	ENSG00000227946	0.0921834177721539	0.00829027481238169	basal	NA
12313	ENSG00000227954	100507308	ncRNA	TARID	TCF21 antisense RNA inducing promoter demethylation	0.532833167206356	0.242729171148091	basal	NA
12314	ENSG00000228049	246721	protein-coding	POLR2J2	RNA polymerase II subunit J2	0.0315322419454842	0.038503215682402	basal	NA
12315	ENSG00000228063	643723	ncRNA	LYPLAL1-DT	LYPLAL1 divergent transcript	0.0170678121396334	0.00912517016060123	basal	NA
12316	ENSG00000228065	ENSG00000228065	ENSG00000228065	ENSG00000228065	ENSG00000228065	0.200672482157343	0.063806998673004	basal	NA
12317	ENSG00000228113	ENSG00000228113	ENSG00000228113	ENSG00000228113	ENSG00000228113	-0.0431169699239983	0.0224777736209693	basal	NA
12318	ENSG00000228144	ENSG00000228144	ENSG00000228144	ENSG00000228144	ENSG00000228144	0.00346991738744778	0.120883067842039	basal	NA
12319	ENSG00000228172	ENSG00000228172	ENSG00000228172	ENSG00000228172	ENSG00000228172	0.097730968479404	0.0279331693991012	basal	NA
12320	ENSG00000228192	ENSG00000228192	ENSG00000228192	ENSG00000228192	ENSG00000228192	0.0158963274206313	0.00486306258929054	basal	NA
12321	ENSG00000228198	127062	protein-coding	OR2M3	olfactory receptor family 2 subfamily M member 3	-0.0719031889289236	0.0179718624728165	basal	NA
12322	ENSG00000228203	386597	ncRNA	GRASLND	glycosaminoglycan regulatory associated long non-coding RNA	-0.0196226751096149	0.0298374914848334	basal	NA
12323	ENSG00000228221	100505566	ncRNA	LINC00578	long intergenic non-protein coding RNA 578	-0.0600521804013433	0.0352232444110849	basal	NA
12324	ENSG00000228223	107986583	ncRNA	LOC107986583	uncharacterized LOC107986583	-0.0809004750926736	0.02919179351864	basal	NA
12325	ENSG00000228224	83955	pseudo	NACA4P	NACA family member 4, pseudogene	0.0611226108528837	0.00373399771726673	basal	NA
12326	ENSG00000228253	4509	protein-coding	ATP8	ATP synthase F0 subunit 8	0.0214689445042495	0.0450426297823573	basal	NA
12327	ENSG00000228262	104355288	ncRNA	LINC01320	long intergenic non-protein coding RNA 1320	-0.00499146647026321	0.0119500947879496	basal	NA
12328	ENSG00000228274	ENSG00000228274	ENSG00000228274	ENSG00000228274	ENSG00000228274	0.0278807403937131	0.0794295309539468	basal	NA
12329	ENSG00000228275	ENSG00000228275	ENSG00000228275	ENSG00000228275	ENSG00000228275	0.0874622941399907	0.047892198967038	basal	NA
12330	ENSG00000228288	100506696	ncRNA	PCAT6	prostate cancer associated transcript 6	-0.17383787400632	0.0511183931927136	basal	NA
12331	ENSG00000228300	55009	protein-coding	FAM174C	family with sequence similarity 174 member C	0.00678814287143519	0.0333417463280659	basal	NA
12332	ENSG00000228302	ENSG00000228302	ENSG00000228302	ENSG00000228302	ENSG00000228302	-0.0063481327413805	0.00165384717255121	basal	NA
12333	ENSG00000228315	91316	pseudo	GUSBP11	GUSB pseudogene 11	-0.253214591412983	0.0889394714673461	basal	NA
12334	ENSG00000228327	ENSG00000228327	ENSG00000228327	ENSG00000228327	ENSG00000228327	-0.511266811522379	0.0729872495639507	basal	NA
12335	ENSG00000228340	284757	ncRNA	MIR646HG	MIR646 host gene	0.0489003145907681	0.00593015480969336	basal	NA
12336	ENSG00000228363	105374845	ncRNA	CHMP3-AS1	CHMP3 and RNF103 antisense RNA 1	0.0120753368623349	0.0146672894363835	basal	NA
12337	ENSG00000228392	ENSG00000228392	ENSG00000228392	ENSG00000228392	ENSG00000228392	-0.055144580621529	0.0148877450104653	basal	NA
12338	ENSG00000228393	ENSG00000228393	ENSG00000228393	ENSG00000228393	ENSG00000228393	0.0397161327523025	0.004088355285455	basal	NA
12339	ENSG00000228395	ENSG00000228395	ENSG00000228395	ENSG00000228395	ENSG00000228395	0.00085672917189606	0.0241853585493657	basal	NA
12340	ENSG00000228409	ENSG00000228409	ENSG00000228409	ENSG00000228409	ENSG00000228409	0.072594448194836	0.0268154885911545	basal	NA
12341	ENSG00000228434	ENSG00000228434	ENSG00000228434	ENSG00000228434	ENSG00000228434	-0.0926072956384452	0.0249675292544854	basal	NA
12342	ENSG00000228436	105378663	ncRNA	LOC105378663	uncharacterized LOC105378663	0.157338460092531	0.0693809320407803	basal	NA
12343	ENSG00000228451	157489	pseudo	SDAD1P1	SDA1 domain containing 1 pseudogene 1	-0.0957467394488456	0.0207559728331138	basal	NA
12344	ENSG00000228459	ENSG00000228459	ENSG00000228459	ENSG00000228459	ENSG00000228459	0.0800717810491664	0.0138637484070568	basal	NA
12345	ENSG00000228463	728481	pseudo	RPL23AP21	ribosomal protein L23a pseudogene 21	-0.0004415475567674	0.0579204692399895	basal	NA
12346	ENSG00000228474	100128731	protein-coding	OST4	oligosaccharyltransferase complex subunit 4, non-catalytic	-0.0691490671769203	0.0250754092046754	basal	NA
12347	ENSG00000228486	728537	protein-coding	C2orf92	chromosome 2 open reading frame 92	0.0179039438071549	0.0299963857718578	basal	NA
12348	ENSG00000228506	ENSG00000228506	ENSG00000228506	ENSG00000228506	ENSG00000228506	0.0636898606551519	0.0205173361377078	basal	NA
12349	ENSG00000228509	ENSG00000228509	ENSG00000228509	ENSG00000228509	ENSG00000228509	0.0628919740309892	0.0991307158885364	basal	NA
12350	ENSG00000228526	106614088	ncRNA	MIR34AHG	MIR34A host gene	-0.027180092420672	0.0241741162503461	basal	NA
12351	ENSG00000228536	ENSG00000228536	ENSG00000228536	ENSG00000228536	ENSG00000228536	-0.055253256788129	0.086504314708807	basal	NA
12352	ENSG00000228589	ENSG00000228589	ENSG00000228589	ENSG00000228589	ENSG00000228589	0.23419836789208	0.221034550081453	basal	NA
12353	ENSG00000228606	100287049	ncRNA	DCAF8-DT	DCAF8 divergent transcript	-0.0116086254501407	0.00279939687727572	basal	NA
12354	ENSG00000228623	169834	protein-coding	ZNF883	zinc finger protein 883	-0.0306839579386114	0.00916857448388842	basal	NA
12355	ENSG00000228630	100124700	ncRNA	HOTAIR	HOX transcript antisense RNA	0.149405264564497	0.0710992339040333	basal	NA
12356	ENSG00000228643	ENSG00000228643	ENSG00000228643	ENSG00000228643	ENSG00000228643	-0.171531269455527	0.0400316086133986	basal	NA
12357	ENSG00000228649	109729180	ncRNA	SNHG26	small nucleolar RNA host gene 26	-0.0438035715532006	0.0128410415280478	basal	NA
12358	ENSG00000228696	100996709	protein-coding	LOC100996709	ADP-ribosylation factor-like protein 17	0.0214305949265878	0.047286421179975	basal	NA
12359	ENSG00000228716	1719	protein-coding	DHFR	dihydrofolate reductase	0.0430847684075705	0.0789166769654867	basal	NA
12360	ENSG00000228748	ENSG00000228748	ENSG00000228748	ENSG00000228748	ENSG00000228748	-0.0790782046202319	0.0152791584960386	basal	NA
12361	ENSG00000228775	285962	ncRNA	WEE2-AS1	WEE2 antisense RNA 1	0.0365290250784994	0.00522168990735193	basal	NA
12362	ENSG00000228782	ENSG00000228782	ENSG00000228782	ENSG00000228782	ENSG00000228782	0.0488236255888748	0.0145194305537442	basal	NA
12363	ENSG00000228784	400946	ncRNA	LINC00954	long intergenic non-protein coding RNA 954	-0.140642368896418	0.0400502580030423	basal	NA
12364	ENSG00000228793	100507336	ncRNA	LOC100507336	uncharacterized LOC100507336	-0.0430947336634294	0.031649247386761	basal	NA
12365	ENSG00000228794	643837	ncRNA	LINC01128	long intergenic non-protein coding RNA 1128	-0.0385415806177121	0.0277640250415571	basal	NA
